date,har_forecast,realised_next_h,trailing_rv,rv_proxy
2012-08-17,5.093345375565966e-05,3.2728611430871715e-05,9.648252638486266e-05,9.136057579264062e-06
2012-08-20,4.9738033335896276e-05,3.276539038391631e-05,9.500234146232728e-05,1.3969313608988861e-05
2012-08-21,5.773969303974127e-05,3.206243669496888e-05,7.896168009901352e-05,5.8812009385566724e-05
2012-08-22,5.575508091236564e-05,3.0986030418984156e-05,7.480870213798844e-05,2.6286275552718845e-05
2012-08-23,5.026673995112034e-05,3.20629646753268e-05,7.308509943527407e-05,1.7954591956155935e-05
2012-08-24,5.823442817217774e-05,3.206247747644796e-05,6.316798102049337e-05,3.6421542310283366e-05
2012-08-27,5.360646978245762e-05,3.217619929800989e-05,5.574131374829779e-05,1.7779321347631952e-05
2012-08-28,4.988639594442107e-05,3.359206213700366e-05,5.530350031275154e-05,2.5509811323659252e-05
2012-08-29,4.558347047670191e-05,3.491819710168588e-05,5.4859225774952876e-05,1.5533514982724896e-05
2012-08-30,4.9954211999397634e-05,3.810921910279529e-05,5.3157299087749765e-05,3.036906528418098e-05
2012-08-31,5.785718816184774e-05,3.670424305082975e-05,4.952260594226519e-05,8.72397775830277e-05
2012-09-04,5.8952635347880244e-05,3.668847175019916e-05,2.933577183074478e-05,5.1215753963081716e-05
2012-09-05,4.978899735419322e-05,3.718182488096431e-05,2.920143431512172e-05,1.734455833681225e-05
2012-09-06,5.70476844058351e-05,3.846537796053818e-05,2.9079874602633545e-05,3.81498021058493e-05
2012-09-07,4.343623798950935e-05,3.957298941528874e-05,2.8487490578050334e-05,6.697005707302217e-06
2012-09-10,3.969163719673216e-05,3.9488304975370253e-05,2.8492659553190178e-05,1.3900047040767131e-05
2012-09-11,3.7638663062838794e-05,3.943932699163987e-05,2.7893820126416295e-05,1.813777252733803e-05
2012-09-12,3.9137772865317285e-05,4.1215772830487666e-05,2.7863515905794275e-05,2.3870321581250764e-05
2012-09-13,4.8159938822462964e-05,3.81538159525281e-05,3.1081438695281236e-05,0.00010335153161154493
