,cm30,cm60,cm90,cm120,cm150,cm180,n_contracts
2008-07-03,25.05,24.65142857142857,24.492,24.204642857142858,23.74357142857143,23.622,10
2008-07-07,25.208000000000002,24.745714285714286,24.70457142857143,24.44392857142857,24.00464285714286,23.962285714285713,10
2008-07-08,23.696,23.527857142857144,23.47657142857143,23.29,23.054285714285715,23.211142857142857,10
2008-07-09,24.957428571428572,24.60642857142857,24.53142857142857,24.295714285714286,23.970357142857143,24.04285714285714,10
2008-07-10,25.095714285714287,24.75142857142857,24.592,24.28,23.900714285714287,24.075714285714284,10
2008-07-11,25.79285714285714,25.064285714285713,24.858,24.57357142857143,24.16857142857143,24.268,10
2008-07-14,26.318,25.56142857142857,25.09,24.60142857142857,24.28142857142857,24.566,10
2008-07-15,26.516000000000002,26.05142857142857,25.490285714285715,24.955,24.495,24.562857142857144,10
2008-07-16,,24.505714285714287,24.063428571428574,23.649285714285714,23.08142857142857,23.349142857142855,9
2008-07-17,,24.00857142857143,23.758,23.240000000000002,22.75607142857143,23.088,9
2008-07-18,,23.808928571428574,23.609428571428573,23.107142857142858,22.612142857142857,22.94,9
2008-07-21,23.4,23.430857142857143,23.293714285714287,22.788214285714286,22.437428571428573,22.660285714285717,10
2008-07-22,22.479642857142856,22.74,22.74,22.36,21.97057142857143,22.279142857142855,9
2008-07-23,22.455,22.78914285714286,22.857714285714284,22.68714285714286,22.109428571428573,22.503714285714288,9
2008-07-24,23.568214285714287,23.747142857142855,23.91,23.625,23.20657142857143,23.48085714285714,9
2008-07-25,23.475714285714286,23.654,23.763928571428572,23.530357142857145,22.994285714285713,23.26,9
2008-07-28,24.2475,24.25542857142857,24.272857142857145,23.98785714285714,23.574285714285715,23.685714285714287,9
2008-07-29,22.768571428571427,23.052857142857142,23.202857142857145,23.012500000000003,22.601714285714284,22.82,10
2008-07-30,21.740357142857142,22.21314285714286,22.472857142857144,22.36,22.068571428571428,22.38642857142857,10
2008-07-31,22.830714285714286,22.967428571428574,23.0175,22.884642857142858,22.69857142857143,22.876428571428573,10
2008-08-01,22.985357142857143,23.08457142857143,23.14,22.943571428571428,22.776,23.0025,10
2008-08-04,22.895000000000003,23.07857142857143,23.120714285714286,22.892857142857142,22.78142857142857,22.94,10
2008-08-05,21.804285714285715,22.29,22.44857142857143,22.21,22.16914285714286,22.44857142857143,10
2008-08-06,21.20285714285714,21.91942857142857,22.305,22.138928571428572,22.129142857142856,22.37,10
2008-08-07,22.123214285714287,22.748,22.91,22.62857142857143,22.512,22.705357142857142,10
2008-08-08,21.52714285714286,22.298571428571428,22.657500000000002,22.459285714285713,22.424,22.6,10
2008-08-11,21.3325,22.278,22.628571428571426,22.35,22.41857142857143,22.712142857142858,10
2008-08-12,22.20714285714286,22.76857142857143,22.984642857142855,22.705000000000002,22.889142857142858,23.207142857142856,10
2008-08-13,22.674642857142857,23.165714285714287,23.245714285714286,22.93357142857143,23.055714285714284,23.02785714285714,10
2008-08-14,21.957142857142856,22.536285714285714,22.677500000000002,22.491071428571427,22.728571428571428,22.91857142857143,10
2008-08-15,21.73357142857143,22.490857142857145,22.699285714285715,22.504285714285714,22.655714285714286,22.75,10
2008-08-18,22.21,22.87,23.006785714285716,22.662857142857142,22.931714285714285,23.067142857142855,10
2008-08-19,22.948,23.488,23.53214285714286,22.9,23.345714285714287,23.61642857142857,10
2008-08-20,22.490571428571428,23.09914285714286,23.169642857142858,22.743714285714287,23.15514285714286,23.312142857142856,9
2008-08-21,22.280857142857144,23.18942857142857,23.23,22.754,23.113999999999997,23.439285714285713,9
2008-08-22,21.742,22.882,23.06785714285714,22.777714285714286,23.154857142857143,23.44,9
2008-08-25,22.802,23.463571428571427,23.591428571428573,23.354857142857142,23.627857142857145,23.799285714285713,9
2008-08-26,22.592,23.258214285714285,23.36357142857143,23.226,23.545,23.687142857142856,9
2008-08-27,22.09314285714286,22.962857142857143,23.052857142857142,22.96457142857143,23.269285714285715,23.381785714285716,9
2008-08-28,21.565714285714286,22.721071428571427,22.835,22.72057142857143,23.067142857142855,23.195714285714285,10
2008-08-29,22.105428571428572,23.058571428571426,23.207142857142856,23.107142857142858,23.51607142857143,23.5575,10
2008-09-02,22.555714285714284,23.27214285714286,23.30857142857143,23.344,23.655357142857145,23.663214285714286,10
2008-09-03,22.307428571428574,23.225714285714286,23.317857142857143,23.397142857142857,23.720714285714287,23.748571428571427,10
2008-09-04,24.03742857142857,24.374285714285715,24.245,24.231142857142856,24.47392857142857,24.3825,10
2008-09-05,23.54285714285714,24.03571428571429,23.810714285714287,23.866,24.181428571428572,24.135,10
2008-09-08,22.83,23.527142857142856,23.340714285714284,23.437142857142856,23.656785714285714,23.55857142857143,10
2008-09-09,24.528,24.618928571428572,24.241071428571427,24.366,24.635714285714286,24.590714285714284,10
2008-09-10,24.063142857142857,24.264999999999997,23.91857142857143,24.06657142857143,24.26642857142857,24.283214285714287,10
2008-09-11,24.282571428571426,24.306785714285713,23.814999999999998,24.028285714285715,24.319285714285712,24.38714285714286,10
2008-09-12,24.60142857142857,24.462857142857143,24.06642857142857,24.244285714285713,24.403928571428573,24.3825,10
2008-09-15,26.352,25.237142857142857,24.77285714285714,25.100285714285715,25.147142857142857,25.104285714285716,10
2008-09-16,25.94314285714286,24.990000000000002,24.523571428571426,24.706,24.661428571428573,24.720357142857143,10
2008-09-17,,26.002857142857142,25.4575,25.555999999999997,25.357142857142858,25.580000000000002,9
2008-09-18,,25.031428571428574,24.65,24.76142857142857,24.503214285714286,24.691785714285714,9
2008-09-19,,24.392857142857142,24.204857142857144,24.350571428571428,24.193571428571428,24.41,9
2008-09-22,26.56,25.388571428571428,25.142,25.382,25.014285714285716,25.10642857142857,10
2008-09-23,28.9425,26.7525,25.962857142857143,26.1,25.75857142857143,25.952857142857145,10
2008-09-24,28.509285714285713,26.527142857142856,25.622,25.67892857142857,25.66392857142857,25.728214285714287,10
2008-09-25,27.5525,25.834642857142857,25.16,25.325714285714287,25.419999999999998,25.467142857142857,10
2008-09-26,28.298571428571428,26.01857142857143,25.229428571428574,25.433214285714286,25.470714285714287,25.4575,10
2008-09-29,31.9775,29.258214285714285,27.979714285714287,27.769285714285715,27.414285714285715,27.582142857142856,10
2008-09-30,29.962857142857143,27.669999999999998,26.710857142857144,26.7275,26.580714285714286,26.339642857142856,10
2008-10-01,30.899285714285714,28.138928571428572,27.025142857142857,26.982857142857142,26.872142857142858,26.527142857142856,10
2008-10-02,32.864285714285714,29.611428571428572,28.064,27.729285714285716,27.505357142857143,27.283214285714287,10
2008-10-03,33.91392857142857,29.974285714285713,28.341428571428573,27.975,27.72,27.58,10
2008-10-06,34.655,30.442857142857143,28.98057142857143,28.478928571428572,28.28607142857143,28.032857142857143,10
2008-10-07,37.806785714285716,31.958214285714284,30.05,29.29,28.341428571428573,27.805714285714284,10
2008-10-08,39.74857142857143,32.70285714285714,30.632857142857144,29.535714285714285,28.389285714285716,27.823214285714286,10
2008-10-09,43.42357142857143,34.76214285714286,32.312000000000005,31.234285714285715,29.68714285714286,29.037142857142857,10
2008-10-10,44.88142857142857,35.081428571428575,32.92885714285714,31.770357142857144,29.958928571428572,29.0075,10
2008-10-13,39.7125,32.54607142857143,30.88,30.027142857142856,28.525714285714287,27.664285714285715,10
2008-10-14,40.32071428571428,33.05428571428571,31.601142857142857,30.779999999999998,29.15892857142857,28.117857142857144,10
2008-10-15,45.464285714285715,36.316071428571426,34.732285714285716,33.98714285714286,31.518571428571427,29.672142857142855,10
2008-10-16,45.794285714285714,35.99214285714285,34.862,34.38964285714286,32.82892857142857,31.222857142857144,10
2008-10-17,48.776785714285715,37.62857142857143,36.285714285714285,34.94,33.21785714285714,31.65,10
2008-10-20,45.05,34.76685714285714,34.26971428571429,33.80535714285714,32.07678571428571,30.780571428571427,10
2008-10-21,43.55464285714285,36.760285714285715,35.06314285714286,33.82,32.47142857142857,31.787142857142857,10
2008-10-22,47.714285714285715,39.49742857142857,37.90314285714286,35.98857142857143,34.76607142857143,33.747142857142855,9
2008-10-23,48.96142857142858,39.85,38.11,36.38285714285714,35.044285714285714,34.44428571428572,10
2008-10-24,54.06857142857143,43.068000000000005,40.63785714285714,39.07142857142857,37.68571428571428,37.11,10
2008-10-27,55.6875,44.082857142857144,41.52285714285714,39.716428571428565,38.652857142857144,38.15285714285714,10
2008-10-28,50.57714285714286,41.75,38.83571428571429,36.817499999999995,35.68714285714286,35.31914285714286,10
2008-10-29,52.4725,43.25485714285714,40.67785714285714,37.97571428571428,36.104285714285716,35.17942857142857,10
2008-10-30,51.380714285714284,43.24,40.76,38.38035714285714,36.76571428571428,36.04114285714286,10
2008-10-31,50.78285714285714,43.83057142857143,41.21857142857143,38.77214285714286,36.97857142857143,35.754000000000005,10
2008-11-03,48.335,43.37057142857143,40.68785714285714,38.16428571428572,36.39107142857143,35.26257142857143,10
2008-11-04,43.981785714285714,40.883714285714284,38.98857142857143,36.72,34.90857142857143,34.41571428571429,10
2008-11-05,46.57142857142858,43.00657142857143,41.235,38.95285714285714,37.12428571428572,36.041714285714285,10
2008-11-06,51.64214285714286,46.63285714285714,44.08,40.96714285714286,39.128571428571426,37.15,10
2008-11-07,50.04071428571429,46.12,43.45,40.441428571428574,38.653214285714284,38.002,10
2008-11-10,50.1975,46.412571428571425,43.71214285714285,40.58,38.57285714285714,37.937714285714286,10
2008-11-11,51.30857142857143,47.48742857142857,44.53,41.2675,39.15464285714285,38.417142857142856,10
2008-11-12,54.846785714285716,49.26285714285714,45.892857142857146,42.537142857142854,40.15,39.31285714285714,10
2008-11-13,51.00714285714286,48.01685714285714,45.04,41.199642857142855,39.29785714285714,38.27057142857143,10
2008-11-14,54.51607142857143,50.54,46.855000000000004,42.88428571428572,40.28857142857143,39.45,10
2008-11-17,56.25,52.35857142857143,47.88857142857143,43.55357142857142,41.25742857142857,40.28028571428571,10
2008-11-18,57.15571428571428,53.12714285714286,48.87571428571429,44.27,42.092571428571425,40.781142857142854,10
2008-11-19,62.55542857142857,57.38685714285714,52.42464285714286,47.24714285714286,44.61828571428572,43.40114285714286,9
2008-11-20,65.67628571428571,60.13914285714286,54.67,50.325714285714284,46.74,44.64,9
2008-11-21,62.108000000000004,57.068,52.965357142857144,48.713928571428575,45.44285714285714,43.12,9
2008-11-24,57.742,53.87714285714286,49.82285714285714,46.145714285714284,43.21885714285714,41.184642857142855,10
2008-11-25,56.13542857142857,52.23392857142857,48.44464285714286,44.8075,42.36142857142857,40.53285714285714,10
2008-11-26,52.58085714285714,50.332857142857144,46.45428571428571,42.96142857142857,40.81428571428572,39.45357142857143,10
2008-11-28,52.389714285714284,49.865,46.12714285714286,42.612857142857145,40.571999999999996,39.6625,10
2008-12-01,58.786,54.88214285714285,50.425,46.895,44.69857142857143,43.70214285714286,10
2008-12-02,56.80285714285714,54.042857142857144,49.97571428571429,46.364999999999995,44.23657142857143,43.06142857142857,10
2008-12-03,56.577999999999996,53.63857142857143,49.31107142857143,45.9575,43.978571428571435,42.825714285714284,10
2008-12-04,59.096,56.04285714285714,51.644999999999996,47.824285714285715,45.44571428571429,43.8575,10
2008-12-05,57.51257142857143,55.278214285714284,50.965714285714284,47.07892857142858,44.96057142857143,43.96,10
2008-12-08,54.906,53.55571428571429,49.833571428571425,46.19428571428571,44.46857142857143,44.00892857142857,10
2008-12-09,55.758857142857146,54.135357142857146,50.269642857142856,47.2975,45.784571428571425,44.99,10
2008-12-10,54.72114285714286,53.36,49.70285714285714,46.80642857142857,45.040285714285716,44.535,10
2008-12-11,55.238285714285716,54.00357142857143,50.1625,47.43071428571429,45.59142857142857,45.0,10
2008-12-12,54.494285714285716,53.27428571428571,49.48428571428571,46.90857142857143,45.174,44.13,10
2008-12-15,55.012,53.02464285714286,49.05857142857143,46.518214285714286,44.824285714285715,43.589999999999996,10
2008-12-16,52.28257142857143,50.56142857142857,47.00214285714286,44.8,43.54,42.58892857142857,10
2008-12-17,,50.168214285714285,46.31428571428572,43.861999999999995,42.422,40.92071428571428,9
2008-12-18,,49.028571428571425,45.61,43.116,41.556,40.300714285714285,9
2008-12-19,,46.559285714285714,43.50535714285714,41.65371428571429,40.590857142857146,39.07,9
2008-12-22,45.51,45.41857142857143,42.49285714285715,41.23285714285714,40.26678571428572,39.870571428571424,10
2008-12-23,46.16392857142857,46.2025,43.166785714285716,41.902,40.86357142857143,39.828,10
2008-12-24,45.74642857142857,45.527142857142856,42.677142857142854,41.62428571428571,41.07142857142858,39.99285714285714,10
2008-12-26,45.22142857142857,45.04142857142857,42.46714285714286,41.44714285714286,40.92928571428571,40.34,10
2008-12-29,46.445,45.70892857142857,43.105000000000004,42.04942857142857,41.20142857142857,40.78714285714286,10
2008-12-30,44.43714285714286,44.01571428571428,41.61571428571428,40.682,40.10857142857143,39.66857142857143,10
2008-12-31,42.25821428571428,41.94,39.54642857142857,38.19,37.91357142857143,38.28342857142857,10
2009-01-02,39.175357142857145,38.879285714285714,36.902499999999996,36.13742857142857,35.98571428571428,36.083999999999996,10
2009-01-05,40.06,38.82857142857143,36.955714285714286,36.23571428571429,35.835,35.780857142857144,10
2009-01-06,39.54071428571429,38.30535714285714,36.98428571428572,36.332,36.05428571428571,35.88028571428571,10
2009-01-07,42.93714285714286,40.95071428571429,39.04714285714286,38.171142857142854,37.62678571428572,37.129714285714286,10
2009-01-08,42.818214285714284,40.684285714285714,38.73,37.54571428571428,37.177142857142854,37.20857142857143,10
2009-01-09,44.292857142857144,41.864285714285714,39.15071428571429,37.953714285714284,37.30428571428571,37.114000000000004,10
2009-01-12,47.815000000000005,44.183214285714286,41.11535714285714,39.443714285714286,38.660714285714285,38.114285714285714,10
2009-01-13,46.78,43.91285714285714,41.10857142857143,39.346000000000004,38.62964285714286,38.35285714285715,10
2009-01-14,50.77964285714286,46.25642857142857,42.98214285714286,41.30571428571428,39.85714285714286,39.454571428571434,10
2009-01-15,50.40571428571428,46.615,43.25,41.21,39.86107142857143,39.32342857142857,10
2009-01-16,48.65,46.4375,43.376,41.456,40.33642857142858,39.614000000000004,10
2009-01-20,54.53214285714285,50.700714285714284,47.09428571428571,44.42,42.32,41.42,10
2009-01-21,50.86071428571429,46.93714285714286,43.92342857142857,41.56142857142857,39.93628571428571,39.49914285714286,9
2009-01-22,50.20035714285714,46.99142857142857,44.65,42.119285714285716,40.343428571428575,39.76914285714286,10
2009-01-23,49.73714285714286,46.75642857142857,44.48542857142857,42.09357142857143,40.17142857142857,39.46,10
2009-01-26,47.07,45.21214285714286,43.46885714285714,41.21928571428572,39.66571428571429,38.96714285714285,10
2009-01-27,44.68857142857143,43.113571428571426,41.61142857142857,39.69,38.25685714285714,37.57857142857143,10
2009-01-28,41.80857142857143,40.56928571428571,39.573142857142855,38.151428571428575,37.504285714285714,37.09178571428571,10
2009-01-29,42.48714285714286,40.48571428571429,39.132,37.60392857142857,36.87428571428571,36.38785714285714,10
2009-01-30,43.88607142857143,41.67857142857143,40.19571428571429,38.69714285714286,38.070571428571434,37.6775,10
2009-02-02,43.825,41.785714285714285,40.44857142857143,39.13214285714285,38.52142857142857,38.11785714285715,10
2009-02-03,41.971428571428575,40.55535714285714,39.40428571428571,38.55,38.26714285714286,37.93214285714286,10
2009-02-04,42.23571428571429,40.457142857142856,39.07142857142857,38.1125,37.80428571428571,37.457142857142856,10
2009-02-05,41.580357142857146,39.855357142857144,38.65,37.76428571428571,37.44714285714286,37.23392857142857,10
2009-02-06,40.99285714285715,39.42142857142857,38.364285714285714,37.6875,37.17,36.650000000000006,10
2009-02-09,41.0,39.801785714285714,38.50714285714285,37.76428571428571,37.30428571428571,36.82678571428571,10
2009-02-10,43.47857142857143,41.65714285714286,39.74142857142857,38.625,38.08857142857143,37.51428571428571,10
2009-02-11,42.62857142857143,40.816071428571426,39.14571428571429,38.346428571428575,37.90714285714286,37.37678571428572,10
2009-02-12,41.73571428571429,40.76428571428572,39.06,37.99285714285715,37.56428571428572,37.02142857142857,10
2009-02-13,42.48392857142857,41.43392857142857,39.61857142857143,38.392857142857146,37.80428571428571,37.05,10
2009-02-17,43.9875,42.12428571428571,40.36714285714286,39.25,38.73571428571429,37.84642857142857,10
2009-02-18,44.69285714285714,42.41571428571429,40.65857142857143,39.47571428571428,38.747142857142855,37.81428571428572,9
2009-02-19,44.40535714285714,42.900000000000006,41.1,39.90428571428572,39.21857142857143,37.94464285714285,9
2009-02-20,46.42142857142857,44.27,41.91428571428572,40.89,40.29,38.7,9
2009-02-23,48.512499999999996,46.01285714285714,43.22857142857143,41.72857142857143,40.85178571428571,39.448214285714286,9
2009-02-24,44.32857142857143,43.128571428571426,41.0125,39.96,39.12857142857143,38.15714285714286,9
2009-02-25,43.385714285714286,42.527142857142856,40.767857142857146,39.962857142857146,39.371428571428574,38.2375,9
2009-02-26,43.910714285714285,42.927142857142854,41.175,40.495714285714286,39.90714285714285,38.98571428571428,9
2009-02-27,44.23392857142857,43.082857142857144,41.48571428571429,40.77857142857143,40.18035714285715,39.25,9
2009-03-02,46.95,44.72428571428571,42.75714285714285,41.85285714285714,40.93571428571428,39.775,9
2009-03-03,47.325,45.06285714285715,42.99285714285714,41.849999999999994,41.003571428571426,39.77142857142857,9
2009-03-04,43.69285714285714,41.69142857142857,40.20178571428571,39.56428571428571,38.82142857142857,37.878571428571426,9
2009-03-05,45.589285714285715,42.98428571428572,40.975,39.902857142857144,39.15714285714285,38.27142857142857,9
2009-03-06,45.042857142857144,42.57857142857143,40.70357142857143,39.85714285714286,39.19285714285714,38.45,9
2009-03-09,45.4375,42.86285714285714,40.86785714285714,40.00714285714286,39.13392857142857,38.29642857142857,9
2009-03-10,41.93214285714286,39.78285714285715,38.2375,37.51,36.73571428571429,36.47857142857143,9
2009-03-11,41.7875,39.778571428571425,38.19285714285714,37.472857142857144,36.582142857142856,35.912499999999994,9
2009-03-12,41.1,39.24285714285715,37.737500000000004,37.18714285714286,36.278571428571425,35.6,9
2009-03-13,41.65357142857143,39.71,38.40357142857143,37.582857142857144,36.5875,35.95,9
2009-03-16,43.1,40.52857142857143,38.85,38.005714285714284,36.975,36.23571428571429,9
2009-03-17,41.23714285714286,39.35142857142857,38.26428571428572,37.6,36.464285714285715,36.07142857142857,9
2009-03-18,40.84714285714286,39.30428571428571,38.475,37.994285714285716,36.91428571428571,36.19285714285714,8
2009-03-19,43.51571428571429,41.67285714285714,40.2,39.6,38.294642857142854,37.52321428571429,8
2009-03-20,46.75285714285714,44.52428571428572,42.472857142857144,41.65857142857143,39.971428571428575,39.05,8
2009-03-23,43.03,41.66428571428571,40.43571428571428,39.57857142857143,38.471428571428575,37.64857142857143,8
2009-03-24,43.6,42.11071428571429,40.82142857142858,40.05,38.92857142857143,37.92,8
2009-03-25,42.41571428571429,41.31428571428572,40.39714285714286,39.855357142857144,38.574999999999996,37.85,8
2009-03-26,41.16428571428572,40.33392857142857,39.69,39.16428571428571,37.97857142857143,37.455714285714286,8
2009-03-27,42.52571428571429,41.42857142857143,40.66285714285714,40.10357142857143,39.16607142857143,38.419999999999995,8
2009-03-30,45.43,43.61607142857143,42.417142857142856,41.52142857142857,40.3,39.6,8
2009-03-31,44.57857142857143,43.52142857142857,42.40714285714286,41.4,40.09285714285714,39.31428571428571,8
2009-04-01,43.46714285714285,42.75892857142857,41.70285714285714,40.84285714285715,39.64642857142857,38.808571428571426,8
2009-04-02,42.73142857142857,42.221428571428575,41.61,40.848214285714285,39.783928571428575,39.02285714285714,8
2009-04-03,41.75142857142857,41.544642857142854,41.07857142857143,40.42142857142857,39.43571428571428,38.83,8
2009-04-06,42.07,41.864285714285714,41.47,40.71964285714285,39.78214285714285,39.04,8
2009-04-07,42.152857142857144,42.176785714285714,41.755714285714284,40.974999999999994,40.028571428571425,39.33857142857143,8
2009-04-08,41.22428571428571,41.292857142857144,41.035714285714285,40.46785714285714,39.8375,39.23857142857143,8
2009-04-09,39.39714285714285,39.76428571428571,39.730000000000004,39.40714285714286,38.89285714285714,38.207142857142856,8
2009-04-13,39.17,39.535714285714285,39.607142857142854,39.292857142857144,38.83571428571429,38.167142857142856,8
2009-04-14,39.300000000000004,39.6,39.6,39.225,38.894642857142856,38.385714285714286,8
2009-04-15,,38.8,38.87714285714286,38.625,38.50714285714286,38.24,7
2009-04-16,,37.489285714285714,37.62,37.526785714285715,37.5,37.30714285714286,7
2009-04-17,,36.64821428571428,36.815714285714286,36.721428571428575,36.79285714285714,36.599999999999994,7
2009-04-20,39.5,38.93857142857143,38.76714285714286,38.17142857142857,38.03857142857142,37.69571428571428,7
2009-04-21,37.89107142857143,37.65428571428571,37.69714285714286,37.3,37.28857142857142,37.11714285714286,7
2009-04-22,38.42142857142857,38.05,38.05,37.79642857142857,37.674285714285716,37.417142857142856,7
2009-04-23,37.75714285714285,37.40714285714286,37.45,37.15,37.11571428571428,36.85857142857143,7
2009-04-24,37.778571428571425,37.65,37.64107142857143,37.40535714285714,37.400000000000006,37.1,7
2009-04-27,38.675,38.43714285714286,38.357142857142854,38.121428571428574,38.10857142857143,37.75178571428571,7
2009-04-28,38.18571428571429,38.12142857142857,37.97857142857143,37.6875,37.71,37.392857142857146,7
2009-04-29,36.53035714285715,36.7,36.667857142857144,36.635714285714286,36.80714285714286,36.6375,7
2009-04-30,36.96785714285714,37.0,36.9125,36.730357142857144,36.83714285714286,36.635714285714286,7
2009-05-01,36.42857142857143,36.51285714285714,36.364285714285714,36.18571428571428,36.18142857142857,36.0,7
2009-05-04,34.775,34.75,34.691071428571426,34.739285714285714,34.857142857142854,34.71071428571428,7
2009-05-05,34.707142857142856,34.87285714285714,34.864285714285714,34.9,35.05,34.93214285714286,7
2009-05-06,33.47857142857143,33.8,33.776785714285715,33.910714285714285,34.00142857142857,33.84285714285715,7
2009-05-07,33.973214285714285,34.09571428571429,34.025,34.2,34.27285714285715,34.06071428571428,7
2009-05-08,32.58571428571428,32.77142857142857,32.85714285714286,33.223214285714285,33.37285714285714,33.275000000000006,7
2009-05-11,32.8625,33.13142857142857,33.167857142857144,33.32857142857143,33.52571428571429,33.3875,7
2009-05-12,32.65714285714286,32.95285714285714,33.03392857142857,33.3125,33.53142857142857,33.40714285714286,7
2009-05-13,33.769642857142856,33.92142857142857,33.91428571428571,33.97857142857143,34.034285714285716,33.8125,7
2009-05-14,32.371428571428574,32.537142857142854,32.625,32.81428571428572,33.02857142857143,32.85,7
2009-05-15,33.19464285714286,33.2,33.2,33.371428571428574,33.325714285714284,33.075,7
2009-05-18,30.85,30.978571428571428,30.86607142857143,31.139285714285712,31.15,30.764285714285712,7
2009-05-19,30.414285714285715,30.84285714285714,30.9,31.2,31.242857142857144,30.848214285714285,7
2009-05-20,30.55142857142857,31.322857142857142,31.30357142857143,31.55,31.55,31.13214285714286,7
2009-05-21,32.25571428571429,32.81285714285715,32.35,32.29714285714285,32.254285714285714,31.864285714285714,7
2009-05-22,32.784285714285716,33.04142857142857,32.4,32.387142857142855,32.25857142857143,32.05,7
2009-05-26,31.344285714285714,31.935714285714287,31.426785714285714,31.51,31.317857142857143,30.79285714285714,7
2009-05-27,32.30571428571429,32.785714285714285,32.089285714285715,31.97,31.60892857142857,30.671428571428574,7
2009-05-28,31.792857142857144,32.239285714285714,31.6,31.9,31.785714285714285,30.875,7
2009-05-29,30.711428571428574,31.414285714285715,31.22857142857143,31.564285714285717,31.46607142857143,30.6125,7
2009-06-01,30.060000000000002,30.6375,30.537499999999998,30.76857142857143,30.685714285714287,30.07857142857143,7
2009-06-02,30.2,30.821428571428573,30.692857142857143,30.89,30.655357142857145,30.03571428571429,7
2009-06-03,31.835714285714285,32.375,32.019642857142856,31.992857142857144,31.564285714285717,30.642857142857142,7
2009-06-04,31.504285714285714,32.035714285714285,31.8,31.78142857142857,31.34642857142857,30.3125,7
2009-06-05,31.39857142857143,31.967857142857145,31.78035714285714,31.777142857142856,31.357142857142858,30.375,7
2009-06-08,31.3,31.82857142857143,31.732142857142858,31.692857142857143,31.22142857142857,30.303571428571427,7
2009-06-09,30.262857142857143,30.95,31.085714285714285,31.12,30.7,29.789285714285715,7
2009-06-10,30.48,31.264285714285716,31.40714285714286,31.48142857142857,31.044642857142858,30.207142857142856,7
2009-06-11,29.814285714285717,30.701785714285716,30.862499999999997,30.965714285714284,30.485714285714284,29.521428571428572,7
2009-06-12,29.492857142857144,30.057142857142857,30.375,30.484285714285715,30.09285714285714,29.2625,7
2009-06-15,31.12,31.14464285714286,31.23392857142857,31.28857142857143,30.82857142857143,29.92857142857143,7
2009-06-16,32.30571428571429,32.01428571428571,32.04285714285714,31.97,31.375,30.357142857142858,7
2009-06-17,,32.158928571428575,32.003571428571426,31.958571428571428,31.35,30.275,7
2009-06-18,,31.889285714285716,31.9,31.857142857142858,31.224999999999998,30.23392857142857,7
2009-06-19,,31.542857142857144,31.701428571428572,31.744285714285713,31.1,30.15,7
2009-06-22,32.75,32.55357142857142,32.59428571428572,32.551428571428566,31.66785714285714,30.782857142857143,7
2009-06-23,32.05357142857142,32.16607142857143,32.3,32.3,31.53214285714286,30.64428571428571,7
2009-06-24,30.65357142857143,31.385714285714286,31.582857142857144,31.476785714285715,30.758928571428573,30.007142857142856,7
2009-06-25,29.22321428571429,30.357142857142858,30.84,30.771428571428572,30.29285714285714,29.658571428571427,7
2009-06-26,28.735714285714288,29.989285714285714,30.51142857142857,30.523214285714285,30.18392857142857,29.64,7
2009-06-29,27.825,29.191071428571426,29.77857142857143,29.885714285714286,29.52142857142857,29.185714285714283,7
2009-06-30,28.392857142857142,29.517857142857142,30.017142857142858,29.9625,29.523214285714285,29.165714285714284,7
2009-07-01,28.148214285714285,29.435714285714287,29.837142857142858,29.77142857142857,29.235714285714288,28.815714285714286,7
2009-07-02,29.78214285714286,30.84285714285714,31.060000000000002,30.775,30.025000000000002,29.58142857142857,7
2009-07-06,29.7,30.771428571428572,30.998571428571427,30.67142857142857,30.001785714285713,29.65142857142857,7
2009-07-07,30.892857142857142,31.723214285714285,31.845714285714287,31.425,30.678571428571427,30.322857142857142,7
2009-07-08,31.371428571428574,32.12142857142857,32.128571428571426,31.651785714285715,30.955357142857142,30.61857142857143,7
2009-07-09,30.964285714285715,32.089285714285715,32.1,31.571428571428573,30.864285714285714,30.564285714285713,7
2009-07-10,31.182142857142857,32.34285714285714,32.40571428571429,31.773214285714285,30.992857142857144,30.62,7
2009-07-13,29.9875,31.539285714285715,31.735714285714284,31.28571428571429,30.55,30.365714285714287,7
2009-07-14,29.55357142857143,31.064285714285713,31.31142857142857,31.05,30.375,30.25,7
2009-07-15,28.75,30.5,30.65,30.29642857142857,29.728571428571428,29.538571428571426,7
2009-07-16,28.514285714285712,30.064285714285713,30.310000000000002,29.98035714285714,29.40892857142857,29.31142857142857,7
2009-07-17,28.635714285714286,30.205357142857142,30.374285714285712,30.185714285714283,29.59285714285714,29.43,7
2009-07-20,28.4,29.458571428571428,29.587142857142858,29.358928571428574,28.747142857142858,28.66142857142857,7
2009-07-21,27.90357142857143,29.35857142857143,29.444285714285712,29.15,28.5,28.5,7
2009-07-22,27.34285714285714,29.21142857142857,29.29714285714286,28.880357142857143,28.345714285714287,28.302857142857142,7
2009-07-23,26.485714285714284,28.514285714285712,28.9,28.70357142857143,28.094285714285714,28.051428571428573,7
2009-07-24,26.364285714285714,28.627142857142857,28.9875,28.585714285714285,28.057142857142857,28.1,7
2009-07-27,27.0,29.04,29.257142857142856,28.860714285714288,28.384285714285717,28.5,7
2009-07-28,28.02857142857143,29.892857142857142,29.946428571428573,29.525,29.012857142857143,29.05,7
2009-07-29,28.42142857142857,30.144285714285715,30.232142857142858,29.557142857142857,29.007142857142856,29.16785714285714,7
2009-07-30,27.853571428571428,29.505714285714287,29.775,29.126785714285713,28.612857142857145,28.760714285714286,7
